1,1,0,0.999499,-7.80909e-05,-2.98687,0.00101348,0.113497,-0.509399,0.740513
2,0.998999,-0.000156182,0.997499,-0.000389423,-2.98731,0.00303568,-0.0928113,-0.704692,0.50341
3,0.995999,-0.000622664,0.993507,-0.001008,-2.9882,0.00504386,-0.113189,-0.760689,0.421352
4,0.991014,-0.00139335,0.98754,-0.00192585,-2.98949,0.00702894,-0.122531,-0.799299,0.361121
5,0.984067,-0.00245836,0.979626,-0.00313145,-2.99115,0.00898207,-0.128683,-0.829187,0.312449
6,0.975186,-0.00380453,0.969798,-0.00461023,-2.99314,0.0108948,-0.133355,-0.853728,0.271149
7,0.964411,-0.00541593,0.9581,-0.00634522,-2.9954,0.0127589,-0.137159,-0.874603,0.23507
8,0.951788,-0.0072745,0.94458,-0.00831764,-2.99788,0.0145668,-0.140383,-0.892782,0.202941
9,0.937372,-0.00936078,0.929297,-0.0105076,-3.0005,0.0163112,-0.143187,-0.908886,0.173927
10,0.921222,-0.0116545,0.912316,-0.0128947,-3.00323,0.0179853,-0.14567,-0.923345,0.147435
11,0.903409,-0.014135,0.893708,-0.0154585,-3.00601,0.0195827,-0.147902,-0.936479,0.123008
12,0.884006,-0.016782,0.87355,-0.0181787,-3.00879,0.0210974,-0.149932,-0.948541,0.10027
13,0.863094,-0.0195755,0.851928,-0.0210358,-3.01156,0.022524,-0.151801,-0.959744,0.0788913
14,0.840761,-0.0224961,0.828929,-0.0240105,-3.01429,0.0238572,-0.153543,-0.970271,0.0585743
15,0.817096,-0.0255249,0.804648,-0.0270841,-3.017,0.0250923,-0.155187,-0.980285,0.0390415
16,0.792199,-0.0286432,0.779184,-0.0302377,-3.01969,0.0262248,-0.156759,-0.989933,0.020033
17,0.766169,-0.0318322,0.75264,-0.0334524,-3.0224,0.0272508,-0.158282,-0.999347,0.00130607
18,0.739111,-0.0350726,0.725123,-0.0367083,-3.02519,0.0281666,-0.159776,-1.00864,-0.0173628
19,0.711135,-0.038344,0.696744,-0.0399842,-3.02811,0.0289689,-0.161261,-1.01793,-0.0361747
20,0.682353,-0.0416243,0.667615,-0.0432568,-3.03127,0.0296549,-0.162751,-1.02728,-0.0553029
