1,1,0,0.999499,-7.80909e-05,-2.98687,0.00101348,0.0478071,-0.533597,0.715274
2,0.998999,-0.000156182,0.997499,-0.000389423,-2.98731,0.00303568,-0.0948161,-0.686244,0.52907
3,0.995999,-0.000622664,0.993507,-0.001008,-2.9882,0.00504386,-0.11112,-0.736214,0.457989
4,0.991014,-0.00139335,0.98754,-0.00192585,-2.98949,0.00702894,-0.118871,-0.7695,0.407869
5,0.984067,-0.00245836,0.979626,-0.00313145,-2.99115,0.00898207,-0.12391,-0.794109,0.369391
6,0.975186,-0.00380453,0.969798,-0.00461023,-2.99314,0.0108948,-0.127602,-0.813275,0.338583
7,0.964411,-0.00541593,0.9581,-0.00634522,-2.9954,0.0127589,-0.130467,-0.828641,0.313354
8,0.951788,-0.0072745,0.94458,-0.00831764,-2.99788,0.0145668,-0.132757,-0.84116,0.292451
9,0.937372,-0.00936078,0.929297,-0.0105076,-3.0005,0.0163112,-0.134617,-0.851442,0.275047
10,0.921222,-0.0116545,0.912316,-0.0128947,-3.00323,0.0179853,-0.13614,-0.859908,0.260558
11,0.903409,-0.014135,0.893708,-0.0154585,-3.00601,0.0195827,-0.137389,-0.866869,0.248538
12,0.884006,-0.016782,0.87355,-0.0181787,-3.00879,0.0210974,-0.138411,-0.872565,0.23863
13,0.863094,-0.0195755,0.851928,-0.0210358,-3.01156,0.022524,-0.139242,-0.877192,0.230534
14,0.840761,-0.0224961,0.828929,-0.0240105,-3.01429,0.0238572,-0.139913,-0.880913,0.223993
15,0.817096,-0.0255249,0.804648,-0.0270841,-3.017,0.0250923,-0.140449,-0.883866,0.21878
16,0.792199,-0.0286432,0.779184,-0.0302377,-3.01969,0.0262248,-0.140871,-0.886171,0.214702
17,0.766169,-0.0318322,0.75264,-0.0334524,-3.0224,0.0272508,-0.141197,-0.887924,0.211591
18,0.739111,-0.0350726,0.725123,-0.0367083,-3.02519,0.0281666,-0.141443,-0.889204,0.209316
19,0.711135,-0.038344,0.696744,-0.0399842,-3.02811,0.0289689,-0.141618,-0.89007,0.207776
20,0.682353,-0.0416243,0.667615,-0.0432568,-3.03127,0.0296549,-0.141732,-0.890556,0.206911
21,0.652878,-0.0448894,0.637853,-0.046501,-3.03474,0.0302223,-0.141788,-0.890674,0.206701
22,0.622828,-0.0481126,0.607575,-0.0496886,-3.03864,0.0306694,-0.141787,-0.890407,0.207175
23,0.592321,-0.0512645,0.576899,-0.0527887,-3.04308,0.0309947,-0.141724,-0.889712,0.208413
