1,1,0,0.999499,-7.80909e-05,-2.98687,0.00101348,0.0809604,-0.52349,0.725958
2,0.998999,-0.000156182,0.997499,-0.000389423,-2.98731,0.00303568,-0.0941721,-0.698124,0.512623
3,0.995999,-0.000622664,0.993507,-0.001008,-2.9882,0.00504386,-0.112583,-0.751311,0.435532
4,0.991014,-0.00139335,0.98754,-0.00192585,-2.98949,0.00702894,-0.121162,-0.787396,0.380008
5,0.984067,-0.00245836,0.979626,-0.00313145,-2.99115,0.00898207,-0.126779,-0.814748,0.336185
6,0.975186,-0.00380453,0.969798,-0.00461023,-2.99314,0.0108948,-0.130977,-0.836685,0.299957
7,0.964411,-0.00541593,0.9581,-0.00634522,-2.9954,0.0127589,-0.134324,-0.854875,0.269189
8,0.951788,-0.0072745,0.94458,-0.00831764,-2.99788,0.0145668,-0.137092,-0.870282,0.242609
9,0.937372,-0.00936078,0.929297,-0.0105076,-3.0005,0.0163112,-0.139433,-0.883526,0.219382
10,0.921222,-0.0116545,0.912316,-0.0128947,-3.00323,0.0179853,-0.141444,-0.895032,0.198917
11,0.903409,-0.014135,0.893708,-0.0154585,-3.00601,0.0195827,-0.14319,-0.905118,0.180761
12,0.884006,-0.016782,0.87355,-0.0181787,-3.00879,0.0210974,-0.144722,-0.914031,0.164547
13,0.863094,-0.0195755,0.851928,-0.0210358,-3.01156,0.022524,-0.146078,-0.921976,0.149959
14,0.840761,-0.0224961,0.828929,-0.0240105,-3.01429,0.0238572,-0.147289,-0.929127,0.136722
15,0.817096,-0.0255249,0.804648,-0.0270841,-3.017,0.0250923,-0.148383,-0.935636,0.124585
16,0.792199,-0.0286432,0.779184,-0.0302377,-3.01969,0.0262248,-0.149383,-0.941635,0.113324
17,0.766169,-0.0318322,0.75264,-0.0334524,-3.0224,0.0272508,-0.150312,-0.94724,0.102737
18,0.739111,-0.0350726,0.725123,-0.0367083,-3.02519,0.0281666,-0.151185,-0.952549,0.0926507
19,0.711135,-0.038344,0.696744,-0.0399842,-3.02811,0.0289689,-0.152018,-0.957642,0.0829213
20,0.682353,-0.0416243,0.667615,-0.0432568,-3.03127,0.0296549,-0.152823,-0.96258,0.0734389
21,0.652878,-0.0448894,0.637853,-0.046501,-3.03474,0.0302223,-0.153609,-0.967402,0.0641331
22,0.622828,-0.0481126,0.607575,-0.0496886,-3.03864,0.0306694,-0.154379,-0.972122,0.0549797
23,0.592321,-0.0512645,0.576899,-0.0527887,-3.04308,0.0309947,-0.155135,-0.976725,0.0460074
24,0.561477,-0.0543129,0.545946,-0.0557676,-3.0482,0.0311977,-0.155872,-0.981168,0.0373092
