1,1,0,0.951832,-0.00707371,-2.99578,0.0973684,0.0393701,-0.808719,0.345973
2,0.903665,-0.0141474,0.778767,-0.0295276,-3.01907,0.251683,-0.145479,-1.05882,-0.121103
3,0.653868,-0.0449077,0.501683,-0.0572755,-3.0605,0.305374,-0.178928,-1.23957,-0.536524
4,0.349498,-0.0696432,0.225524,-0.0650205,3.10432,0.248119,-0.214403,-1.52634,-1.32971
5,0.101551,-0.0603978,0.0507755,-0.0301989,2.60504,0.118154,-0.284914,-1.70596,-1.91032
6,0,0,0.0447161,0.0386082,0.712227,0.118154,-0.230093,-0.134125,0.982011
7,0.0894321,0.0772164,0.215459,0.0930584,0.125048,0.254037,0.109711,0.849133,0.278974
8,0.341485,0.1089,0.498317,0.0933055,-0.0991117,0.31521,0.161051,1.00606,-0.0121653
9,0.655149,0.0777105,0.78025,0.0517885,-0.204316,0.255518,0.15965,0.980532,0.0385569
10,0.905352,0.0258664,0.952676,0.0129332,-0.266777,0.0981188,0.141208,0.7908,0.374636
11,1,0,0,0,0,0,-0.0393701,0,-0.877256
